airline,source_city,stops,destination_city,days_left,price_eur,departure_hour,class_Economy,duration_mins
Vistara,Chennai,1,Delhi,32.0,758.15,14,0,544
Air_India,Mumbai,1,Kolkata,24.0,45.09,6,1,730
Vistara,Bangalore,1,Hyderabad,22.0,60.69,9,1,685
Vistara,Chennai,1,Delhi,26.0,51.52,6,1,664
Vistara,Mumbai,1,Hyderabad,11.0,453.29,6,0,660
Air_India,Bangalore,1,Chennai,18.0,54.89,14,1,1005
Vistara,Bangalore,1,Mumbai,19.0,740.66,9,0,630
Indigo,Delhi,1,Chennai,19.0,58.56,9,1,400
GO_FIRST,Bangalore,0,Mumbai,44.0,21.78,18,1,100
Vistara,Bangalore,1,Mumbai,28.0,65.0,9,1,739
Vistara,Kolkata,1,Hyderabad,27.0,60.12,14,1,1275
Air_India,Hyderabad,1,Mumbai,26.0,454.06,18,0,1075
Air_India,Bangalore,1,Chennai,18.0,59.61,9,1,1350
Vistara,Delhi,1,Bangalore,10.0,112.96,22,1,730
Vistara,Delhi,1,Hyderabad,46.0,511.59,14,0,1140
Indigo,Chennai,1,Hyderabad,33.0,32.46,18,1,300
Air_India,Kolkata,1,Delhi,16.0,80.2,18,1,880
Vistara,Hyderabad,1,Mumbai,15.0,148.06,9,1,544
Air_India,Chennai,1,Mumbai,12.0,490.38,9,0,484
Vistara,Mumbai,1,Chennai,9.0,612.89,22,0,1399
Air_India,Chennai,1,Mumbai,6.0,777.33,18,0,1620
Vistara,Hyderabad,1,Bangalore,5.0,78.45,9,1,859
Vistara,Bangalore,1,Hyderabad,33.0,375.9,18,0,1500
Indigo,Kolkata,1,Chennai,45.0,29.84,22,1,510
Indigo,Hyderabad,1,Bangalore,16.0,27.09,6,1,325
Air_India,Bangalore,1,Mumbai,42.0,60.94,9,1,454
GO_FIRST,Hyderabad,1,Bangalore,38.0,61.91,14,1,355
Vistara,Mumbai,1,Delhi,18.0,60.58,6,1,430
Vistara,Delhi,0,Kolkata,5.0,66.2,18,1,124
Air_India,Mumbai,1,Chennai,31.0,47.08,9,1,349
Air_India,Chennai,1,Hyderabad,6.0,157.97,6,1,865
Air_India,Mumbai,1,Hyderabad,39.0,44.01,22,1,1444
Indigo,Bangalore,1,Mumbai,16.0,52.81,9,1,250
Vistara,Chennai,0,Delhi,11.0,275.03,18,0,165
Vistara,Hyderabad,1,Bangalore,22.0,561.12,22,0,724
Vistara,Mumbai,1,Bangalore,19.0,617.99,6,0,970
Air_India,Bangalore,2,Hyderabad,9.0,147.81,14,1,1830
Vistara,Bangalore,1,Delhi,36.0,643.57,18,0,825
GO_FIRST,Mumbai,1,Delhi,12.0,58.8,9,1,559
SpiceJet,Hyderabad,1,Kolkata,15.0,52.37,18,1,499
Air_India,Hyderabad,1,Mumbai,46.0,43.18,9,1,709
AirAsia,Kolkata,0,Chennai,47.0,29.35,6,1,139
Indigo,Bangalore,1,Delhi,35.0,46.55,18,1,525
Vistara,Hyderabad,1,Bangalore,31.0,377.03,9,0,1575
SpiceJet,Mumbai,1,Delhi,35.0,34.73,18,1,889
Vistara,Delhi,1,Bangalore,34.0,42.28,22,1,670
Vistara,Delhi,1,Bangalore,10.0,106.73,9,1,724
AirAsia,Bangalore,0,Delhi,48.0,44.51,1,1,169
Indigo,Chennai,0,Kolkata,23.0,46.08,18,1,130
Indigo,Chennai,1,Delhi,24.0,38.17,14,1,304
Indigo,Delhi,0,Chennai,4.0,73.48,22,1,169
Vistara,Kolkata,1,Hyderabad,22.0,516.32,6,0,325
Vistara,Bangalore,0,Mumbai,39.0,21.28,22,1,105
Vistara,Mumbai,1,Kolkata,16.0,492.08,6,0,724
AirAsia,Bangalore,1,Kolkata,10.0,110.88,6,1,319
AirAsia,Hyderabad,1,Kolkata,42.0,20.35,14,1,675
Air_India,Hyderabad,1,Mumbai,42.0,454.06,18,0,1075
Air_India,Chennai,1,Hyderabad,32.0,508.11,6,0,1045
Vistara,Mumbai,1,Kolkata,26.0,58.87,22,1,589
Indigo,Mumbai,1,Kolkata,19.0,65.42,18,1,379
Vistara,Mumbai,1,Bangalore,46.0,617.99,6,0,970
Air_India,Hyderabad,0,Delhi,40.0,22.52,6,1,150
Indigo,Delhi,1,Chennai,33.0,33.54,9,1,544
Vistara,Chennai,1,Mumbai,32.0,49.85,6,1,859
Indigo,Mumbai,0,Delhi,12.0,58.81,18,1,109
Air_India,Mumbai,1,Hyderabad,7.0,75.05,14,1,454
Vistara,Bangalore,1,Mumbai,29.0,663.07,6,0,949
Vistara,Chennai,1,Hyderabad,47.0,509.22,6,0,949
Indigo,Delhi,1,Mumbai,22.0,35.7,6,1,394
Vistara,Mumbai,1,Bangalore,29.0,617.99,6,0,835
Indigo,Mumbai,1,Delhi,19.0,47.59,9,1,469
Vistara,Chennai,1,Bangalore,34.0,47.06,22,1,1275
Air_India,Delhi,1,Kolkata,22.0,62.45,14,1,550
Vistara,Chennai,1,Hyderabad,44.0,54.26,14,1,1159
Indigo,Hyderabad,0,Chennai,27.0,17.69,14,1,90
GO_FIRST,Delhi,1,Hyderabad,31.0,63.93,9,1,880
Vistara,Mumbai,1,Chennai,41.0,52.92,18,1,1470
Vistara,Delhi,1,Kolkata,32.0,67.5,18,1,829
Vistara,Delhi,1,Chennai,45.0,573.89,14,0,424
Indigo,Hyderabad,1,Kolkata,16.0,52.38,14,1,364
Vistara,Kolkata,1,Chennai,37.0,69.48,22,1,1399
GO_FIRST,Delhi,1,Mumbai,27.0,50.34,9,1,679
Indigo,Kolkata,1,Hyderabad,37.0,44.58,14,1,270
Vistara,Chennai,1,Mumbai,19.0,103.8,18,1,400
Indigo,Mumbai,1,Kolkata,8.0,97.78,18,1,394
Vistara,Chennai,2,Bangalore,30.0,63.65,9,1,610
Indigo,Kolkata,1,Mumbai,25.0,78.76,14,1,439
Vistara,Chennai,1,Mumbai,49.0,47.11,18,1,979
Vistara,Kolkata,1,Bangalore,10.0,117.3,22,1,925
Vistara,Mumbai,0,Delhi,8.0,58.81,6,1,130
Vistara,Chennai,1,Delhi,9.0,128.88,9,1,795
Indigo,Kolkata,1,Delhi,25.0,64.22,9,1,445
Air_India,Mumbai,1,Delhi,17.0,114.82,22,1,1185
Indigo,Delhi,0,Bangalore,24.0,44.53,9,1,175
Indigo,Delhi,1,Kolkata,16.0,58.93,14,1,319
Indigo,Hyderabad,1,Kolkata,20.0,52.38,9,1,325
Vistara,Kolkata,1,Hyderabad,43.0,57.0,14,1,1714
Indigo,Kolkata,1,Chennai,29.0,52.25,9,1,400
Air_India,Chennai,1,Mumbai,29.0,490.38,6,0,925
Air_India,Kolkata,1,Delhi,12.0,147.34,22,1,1000
Indigo,Chennai,1,Hyderabad,18.0,28.32,14,1,285
Air_India,Mumbai,1,Kolkata,33.0,55.37,18,1,1489
Vistara,Mumbai,1,Chennai,26.0,39.56,18,1,925
Vistara,Hyderabad,1,Bangalore,16.0,377.03,14,0,379
Vistara,Chennai,2,Hyderabad,42.0,59.52,9,1,1399
Air_India,Hyderabad,1,Bangalore,13.0,142.78,9,1,769
AirAsia,Bangalore,1,Mumbai,13.0,72.96,6,1,964
Vistara,Delhi,1,Chennai,8.0,114.0,18,1,379
Vistara,Hyderabad,2,Bangalore,35.0,67.06,9,1,604
Air_India,Bangalore,1,Mumbai,47.0,541.15,6,0,985
Vistara,Kolkata,1,Hyderabad,14.0,486.95,22,0,675
Vistara,Kolkata,2,Hyderabad,38.0,77.53,9,1,1549
AirAsia,Delhi,1,Hyderabad,26.0,20.29,14,1,400
Vistara,Hyderabad,1,Chennai,41.0,408.84,22,0,675
Vistara,Chennai,1,Delhi,29.0,573.18,9,0,795
Vistara,Bangalore,1,Kolkata,42.0,598.79,6,0,604
Vistara,Chennai,1,Hyderabad,7.0,797.06,22,0,1195
Vistara,Kolkata,1,Delhi,11.0,610.53,9,0,870
Vistara,Mumbai,1,Hyderabad,14.0,575.21,22,0,880
Air_India,Delhi,1,Hyderabad,45.0,41.65,14,1,340
Air_India,Mumbai,1,Delhi,39.0,89.89,6,1,700
Vistara,Chennai,1,Hyderabad,48.0,509.22,6,0,949
Air_India,Mumbai,1,Hyderabad,41.0,452.18,22,0,1309
Vistara,Hyderabad,1,Mumbai,43.0,34.35,6,1,945
Vistara,Delhi,1,Mumbai,42.0,62.31,18,1,345
Indigo,Mumbai,1,Chennai,47.0,18.7,14,1,420
Indigo,Kolkata,1,Hyderabad,23.0,73.88,6,1,460
Air_India,Hyderabad,2,Mumbai,32.0,74.18,18,1,1024
Vistara,Bangalore,1,Kolkata,16.0,598.79,9,0,394
GO_FIRST,Mumbai,1,Hyderabad,26.0,38.75,22,1,649
Air_India,Mumbai,1,Bangalore,15.0,554.0,22,0,1435
Air_India,Mumbai,1,Bangalore,24.0,540.4,22,0,685
Air_India,Delhi,1,Hyderabad,42.0,41.65,9,1,655
AirAsia,Bangalore,1,Delhi,48.0,26.95,18,1,424
Vistara,Hyderabad,1,Bangalore,31.0,63.94,22,1,1225
GO_FIRST,Delhi,1,Kolkata,26.0,58.92,6,1,934
GO_FIRST,Mumbai,1,Delhi,38.0,61.3,18,1,315
Vistara,Kolkata,1,Delhi,49.0,653.76,9,0,754
Air_India,Kolkata,1,Bangalore,35.0,603.44,6,0,784
AirAsia,Mumbai,1,Hyderabad,47.0,20.83,22,1,685
Vistara,Bangalore,1,Delhi,46.0,420.79,6,0,469
Air_India,Mumbai,1,Hyderabad,35.0,56.65,22,1,1459
Vistara,Mumbai,1,Kolkata,23.0,713.75,14,0,1069
Air_India,Mumbai,1,Bangalore,5.0,143.5,22,1,1495
Air_India,Hyderabad,1,Chennai,16.0,510.58,9,0,1294
Vistara,Bangalore,1,Kolkata,14.0,512.78,18,0,825
Vistara,Bangalore,1,Delhi,27.0,47.46,9,1,615
GO_FIRST,Mumbai,1,Bangalore,23.0,50.49,22,1,700
Vistara,Hyderabad,1,Bangalore,19.0,561.12,6,0,949
Vistara,Delhi,1,Hyderabad,26.0,57.01,6,1,1630
Vistara,Chennai,1,Delhi,41.0,451.26,14,0,745
Air_India,Mumbai,1,Kolkata,32.0,49.25,6,1,450
GO_FIRST,Mumbai,1,Bangalore,11.0,50.49,14,1,475
Vistara,Mumbai,1,Delhi,30.0,47.19,9,1,315
Air_India,Bangalore,1,Hyderabad,4.0,375.35,18,0,1585
AirAsia,Hyderabad,0,Chennai,25.0,15.28,6,1,75
SpiceJet,Mumbai,1,Kolkata,40.0,57.57,9,1,1369
Vistara,Hyderabad,1,Chennai,25.0,511.69,6,0,955
Vistara,Delhi,1,Hyderabad,18.0,61.08,6,1,285
Vistara,Hyderabad,1,Chennai,8.0,180.13,9,1,705
GO_FIRST,Mumbai,1,Delhi,20.0,55.11,9,1,480
Air_India,Kolkata,2,Mumbai,8.0,115.69,6,1,735
Vistara,Chennai,1,Kolkata,17.0,72.68,14,1,1270
Indigo,Mumbai,1,Chennai,2.0,122.2,9,1,304
Vistara,Kolkata,1,Chennai,11.0,158.24,22,1,1410
AirAsia,Delhi,1,Mumbai,49.0,23.84,6,1,754
Indigo,Hyderabad,0,Kolkata,9.0,77.32,22,1,124
Vistara,Delhi,0,Hyderabad,25.0,238.06,9,0,130
GO_FIRST,Chennai,1,Kolkata,15.0,126.46,14,1,589
Indigo,Bangalore,1,Mumbai,30.0,45.07,14,1,439
Vistara,Delhi,1,Bangalore,37.0,420.15,14,0,510
GO_FIRST,Chennai,0,Hyderabad,15.0,41.57,18,1,75
Air_India,Bangalore,1,Hyderabad,22.0,558.89,22,0,1339
Vistara,Kolkata,2,Bangalore,43.0,80.27,9,1,610
Vistara,Delhi,1,Chennai,5.0,114.0,9,1,495
Vistara,Delhi,1,Chennai,49.0,50.45,22,1,850
Vistara,Chennai,1,Bangalore,34.0,596.33,22,0,694
Air_India,Bangalore,1,Mumbai,17.0,60.94,22,1,1260
Vistara,Bangalore,1,Kolkata,11.0,512.78,9,0,499
Indigo,Kolkata,1,Hyderabad,46.0,33.66,9,1,439
Air_India,Delhi,0,Bangalore,36.0,43.81,9,1,165
Air_India,Mumbai,1,Bangalore,24.0,60.19,14,1,1015
Indigo,Hyderabad,1,Chennai,12.0,44.07,9,1,499
Vistara,Mumbai,1,Kolkata,9.0,569.66,6,0,975
Vistara,Mumbai,1,Delhi,11.0,160.64,14,1,270
Air_India,Mumbai,1,Kolkata,45.0,492.08,14,0,415
Air_India,Kolkata,1,Hyderabad,18.0,46.75,22,1,925
SpiceJet,Kolkata,1,Mumbai,48.0,58.72,18,1,934
Vistara,Mumbai,1,Delhi,23.0,145.06,9,1,340
Air_India,Bangalore,1,Delhi,20.0,61.76,6,1,900
Vistara,Hyderabad,1,Chennai,25.0,765.51,14,0,580
Air_India,Delhi,1,Kolkata,4.0,239.12,6,1,1750
Vistara,Kolkata,1,Mumbai,41.0,961.88,14,0,400
Vistara,Mumbai,1,Bangalore,22.0,662.32,22,0,835
Indigo,Mumbai,1,Delhi,42.0,23.15,18,1,304
Indigo,Kolkata,1,Chennai,38.0,37.32,6,1,495
GO_FIRST,Delhi,1,Kolkata,24.0,58.92,14,1,484
GO_FIRST,Delhi,1,Hyderabad,22.0,58.92,6,1,435
Air_India,Kolkata,0,Bangalore,14.0,252.05,22,0,154
SpiceJet,Bangalore,0,Delhi,18.0,47.07,22,1,160
Indigo,Hyderabad,2,Chennai,17.0,102.0,6,1,925
Vistara,Delhi,1,Chennai,7.0,114.0,9,1,685
Vistara,Mumbai,1,Bangalore,20.0,70.61,18,1,904
Vistara,Mumbai,1,Delhi,42.0,51.78,9,1,295
AirAsia,Kolkata,0,Delhi,17.0,39.57,22,1,150
Air_India,Kolkata,1,Mumbai,25.0,497.48,14,0,1240
AirAsia,Mumbai,1,Delhi,6.0,125.55,14,1,855
Vistara,Bangalore,1,Hyderabad,48.0,559.99,22,0,1360
Vistara,Mumbai,2,Hyderabad,3.0,676.4,14,0,460
Air_India,Chennai,1,Delhi,41.0,63.99,6,1,874
Vistara,Mumbai,1,Bangalore,24.0,63.83,14,1,415
Vistara,Chennai,1,Bangalore,18.0,47.06,14,1,505
Vistara,Mumbai,1,Chennai,33.0,43.03,14,1,469
Vistara,Hyderabad,1,Mumbai,19.0,46.12,6,1,490
Air_India,Chennai,0,Delhi,30.0,275.03,22,0,169
GO_FIRST,Delhi,1,Mumbai,13.0,58.92,9,1,405
Indigo,Delhi,1,Bangalore,12.0,123.88,6,1,670
SpiceJet,Hyderabad,0,Delhi,20.0,28.47,22,1,124
Indigo,Mumbai,1,Chennai,33.0,18.7,9,1,360
Vistara,Bangalore,1,Mumbai,12.0,685.24,18,0,895
Vistara,Delhi,1,Bangalore,24.0,33.22,22,1,735
Vistara,Mumbai,1,Hyderabad,19.0,46.08,18,1,319
Indigo,Delhi,1,Hyderabad,32.0,20.76,14,1,454
Vistara,Chennai,1,Mumbai,14.0,735.32,22,0,930
Vistara,Kolkata,1,Hyderabad,48.0,57.0,22,1,1410
Vistara,Mumbai,1,Delhi,41.0,525.99,6,0,490
Indigo,Delhi,1,Hyderabad,3.0,99.45,14,1,525
AirAsia,Bangalore,1,Kolkata,19.0,33.58,22,1,525
Vistara,Chennai,1,Kolkata,48.0,543.25,9,0,1435
Air_India,Delhi,1,Bangalore,24.0,351.21,22,0,799
AirAsia,Bangalore,0,Delhi,11.0,74.11,18,1,169
Vistara,Hyderabad,1,Kolkata,43.0,483.43,9,0,1510
Air_India,Hyderabad,1,Chennai,22.0,64.89,9,1,1200
Air_India,Kolkata,1,Chennai,28.0,57.53,18,1,1060
Vistara,Hyderabad,2,Bangalore,20.0,63.94,9,1,780
Vistara,Mumbai,1,Hyderabad,36.0,597.37,9,0,495
Indigo,Delhi,0,Mumbai,25.0,29.7,22,1,135
Air_India,Kolkata,1,Delhi,17.0,573.36,22,0,825
Indigo,Bangalore,1,Delhi,35.0,40.25,18,1,529
Indigo,Delhi,1,Chennai,32.0,20.29,14,1,430
Air_India,Mumbai,1,Kolkata,21.0,87.86,9,1,1390
Air_India,Bangalore,1,Mumbai,31.0,65.1,9,1,705
Vistara,Kolkata,1,Delhi,13.0,688.12,22,0,1390
Indigo,Delhi,1,Bangalore,45.0,39.65,22,1,475
Vistara,Bangalore,1,Kolkata,7.0,157.24,18,1,885
GO_FIRST,Delhi,1,Mumbai,42.0,59.79,9,1,405
Indigo,Bangalore,1,Hyderabad,11.0,65.69,9,1,600
Air_India,Mumbai,0,Kolkata,40.0,31.44,22,1,165
SpiceJet,Bangalore,0,Delhi,8.0,74.1,22,1,160
Air_India,Mumbai,1,Chennai,7.0,569.55,9,0,540
SpiceJet,Chennai,0,Bangalore,35.0,14.29,9,1,79
Vistara,Chennai,1,Delhi,37.0,55.48,14,1,565
SpiceJet,Mumbai,0,Delhi,13.0,58.81,9,1,135
Vistara,Bangalore,1,Mumbai,8.0,110.88,6,1,724
Vistara,Bangalore,1,Chennai,23.0,64.42,6,1,735
Air_India,Delhi,1,Kolkata,26.0,52.21,9,1,1330
Air_India,Delhi,1,Bangalore,20.0,61.13,6,1,340
AirAsia,Bangalore,1,Kolkata,2.0,51.22,22,1,525
Air_India,Mumbai,1,Bangalore,15.0,540.4,18,0,1050
Vistara,Chennai,1,Hyderabad,8.0,109.54,6,1,780
Vistara,Chennai,1,Kolkata,13.0,196.82,14,1,1864
Vistara,Mumbai,1,Delhi,17.0,473.46,6,0,559
Indigo,Hyderabad,0,Delhi,33.0,31.58,14,1,135
Vistara,Kolkata,2,Bangalore,20.0,76.82,9,1,540
AirAsia,Bangalore,1,Delhi,12.0,74.06,14,1,439
AirAsia,Delhi,1,Hyderabad,13.0,58.91,6,1,454
Indigo,Delhi,1,Mumbai,45.0,43.28,6,1,525
Indigo,Delhi,1,Bangalore,45.0,39.65,14,1,304
Vistara,Delhi,1,Mumbai,29.0,526.11,14,0,550
Vistara,Mumbai,1,Bangalore,23.0,63.83,9,1,685
Indigo,Delhi,1,Chennai,42.0,46.18,14,1,385
Vistara,Chennai,1,Kolkata,33.0,70.07,6,1,589
Vistara,Mumbai,1,Kolkata,14.0,110.13,6,1,784
Vistara,Hyderabad,1,Mumbai,14.0,90.83,18,1,295
Vistara,Bangalore,1,Mumbai,3.0,731.79,6,0,795
Air_India,Hyderabad,1,Delhi,26.0,43.41,22,1,1200
GO_FIRST,Bangalore,1,Delhi,27.0,39.86,9,1,454
Vistara,Mumbai,1,Hyderabad,16.0,43.68,9,1,670
Air_India,Delhi,1,Kolkata,19.0,57.45,18,1,889
Air_India,Mumbai,1,Chennai,30.0,43.71,18,1,1120
Vistara,Mumbai,2,Hyderabad,25.0,64.61,9,1,505
SpiceJet,Delhi,1,Bangalore,32.0,63.6,18,1,1000
Air_India,Hyderabad,1,Mumbai,39.0,454.06,9,0,649
Vistara,Chennai,1,Delhi,7.0,113.29,14,1,334
Air_India,Mumbai,1,Delhi,6.0,92.06,18,1,1585
SpiceJet,Hyderabad,0,Delhi,23.0,28.47,22,1,124
Vistara,Delhi,1,Hyderabad,44.0,61.08,9,1,1380
Indigo,Delhi,1,Mumbai,36.0,41.68,18,1,295
Vistara,Kolkata,1,Mumbai,8.0,805.6,6,0,844
Air_India,Mumbai,1,Kolkata,9.0,139.47,14,1,990
Vistara,Bangalore,1,Hyderabad,39.0,60.69,18,1,1125
GO_FIRST,Hyderabad,1,Mumbai,48.0,36.62,9,1,765
Vistara,Delhi,1,Kolkata,14.0,801.43,6,0,664
Vistara,Delhi,2,Chennai,31.0,86.28,18,1,915
Vistara,Delhi,1,Kolkata,24.0,648.47,9,0,390
Vistara,Delhi,1,Bangalore,12.0,564.24,6,0,615
Vistara,Mumbai,1,Kolkata,7.0,124.26,9,1,370
AirAsia,Hyderabad,0,Bangalore,42.0,17.58,18,1,70
Vistara,Kolkata,1,Hyderabad,34.0,516.32,18,0,1510
Air_India,Bangalore,1,Mumbai,46.0,541.15,9,0,469
Vistara,Chennai,1,Delhi,49.0,51.52,22,1,1225
Vistara,Kolkata,1,Hyderabad,14.0,616.08,14,0,1275
Vistara,Delhi,1,Mumbai,29.0,408.52,9,0,1414
Vistara,Mumbai,1,Kolkata,40.0,58.87,9,1,649
Vistara,Chennai,1,Bangalore,6.0,156.3,9,1,610
Air_India,Bangalore,1,Mumbai,30.0,39.85,9,1,844
Vistara,Hyderabad,1,Delhi,49.0,62.27,22,1,724
Vistara,Delhi,1,Kolkata,5.0,147.25,18,1,1309
Vistara,Mumbai,1,Bangalore,35.0,63.83,9,1,415
SpiceJet,Kolkata,0,Delhi,49.0,39.57,22,1,154
Indigo,Kolkata,1,Chennai,42.0,29.84,6,1,649
Indigo,Bangalore,0,Delhi,12.0,74.1,18,1,175
Indigo,Kolkata,0,Mumbai,31.0,56.94,18,1,180
Vistara,Delhi,0,Bangalore,36.0,325.17,9,0,165
GO_FIRST,Delhi,1,Mumbai,23.0,73.6,9,1,450
Vistara,Hyderabad,1,Chennai,21.0,39.67,6,1,1624
Air_India,Mumbai,1,Kolkata,19.0,67.69,6,1,1444
AirAsia,Delhi,1,Mumbai,49.0,23.84,9,1,900
Vistara,Kolkata,1,Mumbai,11.0,698.09,22,0,1114
GO_FIRST,Delhi,1,Mumbai,20.0,32.95,18,1,559
Vistara,Kolkata,0,Delhi,20.0,39.59,6,1,145
GO_FIRST,Bangalore,1,Chennai,16.0,30.59,6,1,580
Indigo,Delhi,0,Bangalore,11.0,73.48,9,1,175
Vistara,Mumbai,1,Delhi,15.0,599.59,14,0,385
Vistara,Delhi,1,Kolkata,5.0,147.25,9,1,664
Air_India,Mumbai,1,Delhi,42.0,38.03,9,1,1680
GO_FIRST,Bangalore,1,Delhi,11.0,74.09,9,1,345
Vistara,Kolkata,1,Bangalore,48.0,80.27,22,1,870
AirAsia,Delhi,0,Bangalore,24.0,44.52,22,1,169
GO_FIRST,Mumbai,0,Kolkata,11.0,73.35,22,1,154
Indigo,Kolkata,1,Mumbai,42.0,44.68,6,1,550
Vistara,Chennai,1,Mumbai,13.0,109.54,9,1,345
AirAsia,Hyderabad,1,Kolkata,14.0,52.36,6,1,360
Air_India,Delhi,1,Kolkata,16.0,57.45,6,1,1549
Vistara,Kolkata,1,Mumbai,19.0,60.04,6,1,409
Vistara,Chennai,1,Bangalore,3.0,978.11,9,0,484
Vistara,Mumbai,1,Kolkata,31.0,60.95,22,1,760
Vistara,Chennai,1,Kolkata,40.0,91.2,14,1,615
AirAsia,Hyderabad,1,Delhi,18.0,22.05,18,1,790
Air_India,Hyderabad,1,Mumbai,33.0,43.18,9,1,520
Vistara,Hyderabad,2,Bangalore,22.0,112.49,9,1,565
Air_India,Chennai,1,Hyderabad,17.0,508.11,18,0,1050
Indigo,Kolkata,1,Delhi,20.0,64.22,18,1,450
Air_India,Kolkata,2,Mumbai,10.0,116.62,6,1,735
Air_India,Delhi,1,Kolkata,28.0,429.25,9,0,1339
Vistara,Bangalore,1,Kolkata,49.0,80.28,22,1,670
Air_India,Chennai,1,Bangalore,35.0,440.83,9,0,870
Vistara,Hyderabad,0,Delhi,10.0,304.88,18,0,135
Vistara,Kolkata,1,Hyderabad,12.0,516.32,9,0,760
Vistara,Kolkata,1,Chennai,33.0,58.49,9,1,750
Vistara,Kolkata,1,Bangalore,25.0,703.19,9,0,610
GO_FIRST,Delhi,1,Kolkata,37.0,42.82,18,1,739
Vistara,Kolkata,1,Delhi,47.0,70.71,18,1,964
Air_India,Kolkata,2,Mumbai,8.0,140.1,9,1,1800
Air_India,Bangalore,1,Mumbai,38.0,541.15,18,0,1450
SpiceJet,Delhi,1,Chennai,16.0,41.06,9,1,370
Vistara,Hyderabad,1,Delhi,4.0,99.14,22,1,1459
Air_India,Delhi,1,Hyderabad,22.0,41.65,9,1,754
Indigo,Kolkata,0,Hyderabad,37.0,27.21,22,1,130
GO_FIRST,Hyderabad,1,Mumbai,27.0,41.22,6,1,379
Vistara,Bangalore,1,Mumbai,7.0,110.88,6,1,664
Air_India,Mumbai,1,Chennai,13.0,91.05,9,1,814
Vistara,Bangalore,1,Chennai,15.0,438.19,18,0,775
Vistara,Mumbai,1,Hyderabad,45.0,530.87,6,0,364
Vistara,Kolkata,1,Bangalore,13.0,128.79,14,1,1039
Indigo,Chennai,1,Delhi,11.0,77.95,18,1,400
AirAsia,Hyderabad,1,Delhi,22.0,22.05,22,1,310
Vistara,Chennai,1,Delhi,46.0,573.18,6,0,595
GO_FIRST,Delhi,1,Chennai,12.0,73.49,14,1,555
Air_India,Bangalore,1,Delhi,14.0,420.79,6,0,754
Vistara,Delhi,1,Hyderabad,38.0,61.08,6,1,285
AirAsia,Delhi,1,Bangalore,47.0,30.58,6,1,445
Air_India,Delhi,1,Mumbai,12.0,58.93,18,1,225
Vistara,Hyderabad,1,Chennai,27.0,62.22,9,1,1459
AirAsia,Chennai,1,Hyderabad,19.0,15.34,22,1,610
Vistara,Kolkata,1,Bangalore,8.0,120.39,9,1,1285
Air_India,Bangalore,2,Chennai,28.0,623.72,6,0,685
Air_India,Chennai,1,Bangalore,46.0,62.42,18,1,415
AirAsia,Hyderabad,1,Delhi,2.0,135.52,18,1,790
Indigo,Bangalore,1,Kolkata,47.0,33.58,14,1,385
Indigo,Chennai,1,Delhi,13.0,77.95,14,1,480
Vistara,Kolkata,1,Bangalore,21.0,61.31,9,1,1345
SpiceJet,Hyderabad,0,Delhi,37.0,22.52,22,1,124
Vistara,Delhi,2,Chennai,21.0,86.28,18,1,1005
Vistara,Chennai,1,Hyderabad,24.0,59.69,9,1,670
Air_India,Delhi,1,Mumbai,34.0,504.39,18,0,1489
Vistara,Bangalore,1,Mumbai,28.0,65.0,6,1,840
Air_India,Mumbai,1,Hyderabad,26.0,452.18,18,0,990
Air_India,Mumbai,1,Delhi,29.0,57.79,9,1,660
GO_FIRST,Mumbai,1,Bangalore,40.0,62.53,14,1,535
Vistara,Chennai,1,Delhi,43.0,51.27,14,1,490
Air_India,Mumbai,2,Kolkata,25.0,567.53,18,0,1150
Indigo,Bangalore,0,Chennai,13.0,34.62,9,1,64
Vistara,Bangalore,1,Chennai,12.0,91.45,6,1,310
Indigo,Mumbai,1,Bangalore,32.0,21.02,9,1,385
Air_India,Hyderabad,2,Bangalore,3.0,152.08,9,1,1330
Air_India,Hyderabad,1,Bangalore,42.0,560.01,18,0,475
Vistara,Delhi,1,Bangalore,11.0,564.24,6,0,805
Air_India,Chennai,1,Mumbai,21.0,43.12,9,1,735
Air_India,Mumbai,1,Kolkata,12.0,492.08,14,0,1654
Air_India,Bangalore,1,Hyderabad,14.0,558.89,6,0,1045
Air_India,Hyderabad,1,Kolkata,30.0,74.66,9,1,1489
Air_India,Hyderabad,1,Chennai,46.0,510.58,18,0,1225
Indigo,Mumbai,1,Chennai,11.0,82.2,18,1,295
Vistara,Mumbai,0,Delhi,34.0,23.15,9,1,135
Vistara,Kolkata,2,Bangalore,25.0,80.27,6,1,970
SpiceJet,Kolkata,1,Mumbai,41.0,59.7,22,1,1570
Air_India,Hyderabad,1,Bangalore,34.0,440.83,6,0,889
Vistara,Bangalore,1,Mumbai,27.0,663.07,18,0,784
Vistara,Mumbai,1,Hyderabad,20.0,575.21,22,0,765
Vistara,Chennai,1,Bangalore,4.0,115.29,9,1,1384
Indigo,Delhi,1,Mumbai,43.0,23.85,14,1,360
Air_India,Mumbai,1,Delhi,25.0,61.05,9,1,385
Vistara,Kolkata,1,Chennai,33.0,56.01,18,1,910
Vistara,Bangalore,1,Delhi,49.0,420.79,18,0,300
Vistara,Mumbai,0,Chennai,26.0,28.7,18,1,124
Vistara,Delhi,1,Hyderabad,45.0,50.44,18,1,1459
Vistara,Kolkata,1,Bangalore,21.0,80.27,18,1,1024
Vistara,Chennai,1,Bangalore,22.0,71.65,14,1,1860
SpiceJet,Delhi,0,Kolkata,13.0,62.05,6,1,124
